Frame	time	opcode_ch	bits
      3607	      340.19	 N_A00D	695e00320000593858675d50005900003005a3
      3608	      340.43	 N_A00D	697700310000593858688450005900003005a3
      3609	      340.48	 N_A011	1c320500
      3610	      340.73	 N_A00D	699000310000594058757a50005900003005a2
      3611	      340.73	 N_A011	1c360500
      3612	      340.97	 N_A00D	69a900320000591e587aa350005900003005a2
      3613	      341.21	 N_A00D	69c20031000059485863e450005900003005a3
      3614	      341.21	 N_A011	1c380500
      3615	      341.46	 N_A00D	69db0030000059275876fc50005900003005a2
      3616	      341.46	 N_A011	1c3b0500
      3617	      341.70	 N_A00D	69f4002f00005927586d5850005900003005a2
      3618	      341.70	 N_A011	1c3a0500
      3619	      341.94	 N_A00D	6a0d00300000591e58703750005900003005a2
      3620	      341.95	 N_A011	1c3c0500
      3621	      342.19	 N_A00D	6a26003000005938587b5550005900003005a2
      3622	      342.43	 N_A00D	6a3f003000005938586d1850005900003005a3
      3623	      342.72	 N_A00D	6a58003000005951586c1d50005900003005a2
      3624	      342.73	 N_A011	1c3d0500
      3625	      342.97	 N_A00D	6a7100300000594058651d50005900003005a3
      3626	      343.21	 N_A00D	6a8a00310000592758611c50005900003005a2
      3627	      343.21	 N_A011	1c480500
      3628	      343.46	 N_A00D	6aa300300000592f5863d450005900003005a2
      3629	      343.46	 N_A011	1c4a0500
      3630	      343.70	 N_A00D	6abc002f00005962586c5450005900003005a2
      3631	      343.70	 N_A011	1c470500
      3632	      343.94	 N_A00D	6ad500300000594858730050005900003005a3
      3633	      343.95	 N_A011	1c490500
      3634	      344.19	 N_A00D	6aee0031000059515875fe50005900003005a3
      3635	      344.24	 N_A011	1c470500
      3636	      344.48	 N_A00D	6b0700310000592f587d2850005900003005a2
      3637	      344.48	 N_A011	1c480500
      3638	      344.72	 N_A00D	6b2000310000594858789150005900003005a2
      3639	      344.72	 N_A011	1c490500
      3640	      344.97	 N_A00D	6b3900320000591e5878a950005900003005a2
      3641	      344.97	 N_A011	1c460500
      3642	      345.31	 N_A00D	6b52003100005951585f2c50005900003005a2
      3643	      345.46	 N_A00D	6b6b00300000590d586d0850005900003005a2
      3644	      345.70	 N_A00D	6b8400310000593858829050005900003005a2
      3645	      345.70	 N_A011	1c440500
      3646	      345.94	 N_A00D	6b9d00310000595158936a50005900003005a2
      3647	      345.94	 N_A011	1c400500
      3648	      346.19	 N_A00D	6bb600300000596a587ed550005900003005a2
      3649	      346.23	 N_A011	1c410500
      3650	      346.48	 N_A00D	6bcf002f0000594058898450005900003005a2
      3651	      346.48	 N_A011	1c400500
      3652	      346.72	 N_A00D	6be800310000594858958950005900003005a2
      3653	      346.72	 N_A011	1c410500
      3654	      346.97	 N_A00D	6c0100310000593858932250005900003005a2
      3655	      347.21	 N_A00D	6c1a003000005959588c2a50005900003005a2
      3656	      347.21	 N_A011	1c400500
      3657	      347.45	 N_A00D	6c3300310000595958854950005900003005a2
      3658	      347.45	 N_A011	1c410500
      3659	      347.70	 N_A00D	6c4c00300000595958828f50005900003005a2
      3660	      347.94	 N_A00D	6c65003000005951588f8650005900003005a2
      3661	      347.99	 N_A011	1c400500
      3662	      348.19	 N_A00D	6c7e00300000594058902450005900003005a2
      3663	      348.48	 N_A00D	6c970031000059485880cd50005900003005a2
      3664	      348.48	 N_A011	1c3f0500
      3665	      348.72	 N_A00D	6cb0003000005962588d6250005900003005a2
      3666	      348.72	 N_A011	1c3e0500
      3667	      348.97	 N_A00D	6cc900310000596a5887ec50005900003005a2
      3668	      349.21	 N_A00D	6ce200320000595158935e50005900003005a2
      3669	      349.21	 N_A011	1c3d0500
      3670	      349.45	 N_A00D	6cfb003000005962588b2c50005900003005a2
      3671	      349.70	 N_A00D	6d1400300000596a5885a650005900003005a2
      3672	      349.94	 N_A00D	6d2d002f0000594058873f50005900003005a2
      3673	      349.94	 N_A011	1c3c0500
      3674	      350.23	 N_A00D	6d46002f00005948587f9e50005900003005a2
      3675	      350.23	 N_A011	1c3e0500
      3676	      350.48	 N_A00D	6d5f00300000595958813950005900003005a2
      3677	      350.48	 N_A011	1c3d0500
      3678	      350.72	 N_A00D	6d780031000059515882be50005900003005a2
      3679	      350.72	 N_A011	1c3c0500
      3680	      350.96	 N_A00D	6d910031000059515882e950005900003005a2
      3681	      351.21	 N_A00D	6daa00300000594058802750005900003005a2
      3682	      351.21	 N_A011	1c3b0500
      3683	      351.45	 N_A00D	6dc300300000595958958550005900003005a2
      3684	      351.69	 N_A00D	6ddc00320000596a5887ef50005900003005a2
      3685	      351.70	 N_A011	1c3a0500
      3686	      351.94	 N_A00D	6df5003100005948587e5a50005900003005a2
      3687	      352.23	 N_A00D	6e0e00310000596a58904150005900003005a2
      3688	      352.23	 N_A011	1c3b0500
      3689	      352.47	 N_A00D	6e2700310000595158872150005900003005a2
      3690	      352.48	 N_A011	1c3a0500
      3691	      352.72	 N_A00D	6e4000310000596258840f50005900003005a2
      3692	      352.96	 N_A00D	6e5900310000596a588a0350005900003005a2
      3693	      353.21	 N_A00D	6e72003200005962587cc450005900003005a2
      3694	      353.45	 N_A00D	6e8b00310000592f588bec50005900003005a2
      3695	      353.69	 N_A00D	6ea400310000595958879550005900003005a2
      3696	      353.94	 N_A00D	6ebd00300000595158836550005900003005a2
      3697	      353.99	 N_A011	1c390500
      3698	      354.23	 N_A00D	6ed600300000596258a4c650005900003005a2
      3699	      354.47	 N_A00D	6eef00300000596a58aabd50005900003005a2
      3700	      354.72	 N_A00D	6f08002f0000596a589eaa50005900003005a2
      3701	      354.96	 N_A00D	6f2100300000592f589db450005900003005a2
      3702	      355.21	 N_A00D	6f3a00300000596a58a75750005900003005a2
      3703	      355.21	 N_A011	1c380500
      3704	      355.45	 N_A00D	6f5300300000591e58913450005900003005a2
      3705	      355.69	 N_A00D	6f6c00300000597358a0b750005900003005a2
      3706	      355.99	 N_A00D	6f8500310000596258a0af50005900003005a2
      3707	      356.23	 N_A00D	6f9e00310000596a58a48c50005900003005a2
      3708	      356.47	 N_A00D	6fb700310000594858995150005900003005a2
      3709	      356.72	 N_A00D	6fd000310000597b589a4a50005900003005a2
      3710	      356.96	 N_A00D	6fe900300000594058a26d50005900003005a2
      3711	      357.20	 N_A00D	700200300000596258a61850005900003005a2
      3712	      357.20	 N_A011	1c390500
      3713	      357.45	 N_A00D	701b00300000595158a43250005900003005a2
      3714	      357.69	 N_A00D	7034002f00005951589e2350005900003005a2
      3715	      357.98	 N_A00D	704d0030000059485892dc50005900003005a2
      3716	      357.98	 N_A011	1c380500
      3717	      358.23	 N_A00D	706600300000597b58892f50005900003005a2
      3718	      358.23	 N_A011	1c390500
      3719	      358.47	 N_A00D	707f002f00005948589ace50005900003005a2
      3720	      358.72	 N_A00D	709800300000597b58ab1650005900003005a2
      3721	      358.96	 N_A00D	70b1002f0000595958a46a50005900003005a2
      3722	      359.20	 N_A00D	70ca002f0000597358a29350005900003005a2
      3723	      359.45	 N_A00D	70e3002f000059595893b350005900003005a2
      3724	      359.69	 N_A00D	70fc003000005962589aa750005900003005a2
      3725	      359.74	 N_A011	1c380500
      3726	      359.98	 N_A00D	7115002f0000595158934050005900003005a2
      3727	      360.23	 N_A00D	712e0030000059625898b150005900003005a2
      3728	      360.47	 N_A00D	714700310000594858a88c50005900003005a2
      3729	      360.71	 N_A00D	716000300000595958972f50005900003005a2
      3730	      360.96	 N_A00D	7179002f0000596258925550005900003005a2
      3731	      360.96	 N_A011	1c370500
      3732	      361.20	 N_A00D	7192003000005973589f1b50005900003005a2
      3733	      361.45	 N_A00D	71ab0030000059595899c950005900003005a2
      3734	      361.74	 N_A00D	71c400300000596a58932c50005900003005a2
      3735	      361.74	 N_A011	1c360500
      3736	      361.98	 N_A00D	71dd003000005951589a4050005900003005a2
      3737	      361.98	 N_A011	1c350500
      3738	      362.23	 N_A00D	71f6002f0000597b58a22050005900003005a2
      3739	      362.23	 N_A011	1c340500
      3740	      362.47	 N_A00D	720f002f0000597b58a48750005900003005a2
      3741	      362.71	 N_A00D	7228002f0000596258a20050005900003005a2
      3742	      362.85	 W_A002	05
      3744	      362.91	 N_A00E	0502
      3745	      362.91	 N_A00D	723d002f00005940589b6150005900004005a2
      3746	      362.96	 N_A011	1c330500
      3748	      363.15	 N_A00D	7256002f0868595958959450005900004005a2
      3749	      363.20	 N_A011	1c8b0500
      3750	      363.44	 N_A00D	726f003314ba595158930250005900004005a2
      3751	      363.44	 N_A011	1c130500
      3752	      363.69	 N_A00D	728800361df05959589d8f50005900004005a2
      3753	      363.69	 N_A011	1bf30500
      3754	      363.93	 N_A00D	72a100362537596258936950005900004005a2
      3755	      363.93	 N_A011	1b1b0500
      3756	      364.18	 N_A00D	72ba00512a8c5959589b3950005900004005a2
      3757	      364.18	 N_A011	1b1e0500
      3758	      364.42	 N_A00D	72d300322f06594058a41550005900004005a2
      3759	      364.42	 N_A011	1c130500
      3760	      364.66	 N_A00D	72ec002c32b6596258a01b50005900004005a1
      3761	      364.66	 N_A011	1d470500
      3762	      364.91	 N_A00D	7305002f35b45959589d5450005900004005a2
      3763	      364.96	 N_A011	1eb50500
      3764	      365.20	 N_A00D	731e003237bd5959589ee650005900004005a1
      3765	      365.20	 N_A011	1e9e0500
      3766	      365.49	 N_A00D	733700ce394f5948589cbf50005900004005a1
      3767	      365.49	 N_A011	1e130500
      3768	      365.69	 N_A00D	735002673b30595958a6ea50005900004005a2
      3769	      365.69	 N_A011	1de90500
      3770	      365.93	 N_A00D	736907e43c00597b58a2be50005900004005a2
      3771	      365.93	 N_A011	1e8f0500
      3772	      366.17	 N_A00D	7382130b3d015973588b8150005900004005a1
      3773	      366.18	 N_A011	1e830500
      3774	      366.42	 N_A00E	0505
      3775	      366.42	 N_A00D	739b2cdc3eb35959589ace64005900001305a1
      3776	      366.42	 N_A011	1ed00500
      3777	      366.66	 N_A00D	73b434a233fa596a58a42d64005900001505a2
      3778	      366.66	 N_A011	1e6a0500
      3779	      366.91	 N_A00D	73cd107d2cc2596a5899e764005900001905a2
      3780	      366.95	 N_A011	1e610500
      3781	      367.20	 N_A00D	73e6132f27ff597b589da464005900001605a1
      3782	      367.20	 N_A011	1e360500
      3783	      367.44	 N_A00D	73ff15ee22b7596258b47764005900000d05a1
      3784	      367.44	 N_A011	1dde0500
      3785	      367.69	 N_A00D	741820031d7d596a58ac9d64005900000905a1
      3786	      367.69	 N_A011	1df80500
      3787	      367.93	 N_A00D	743123a818995959589c4e64005900000d05a2
      3788	      367.93	 N_A011	1dbd0500
      3789	      368.17	 N_A00D	744a1e0116e0596a58904264005900001205a1
      3790	      368.17	 N_A011	1d180500
      3791	      368.42	 N_A00D	74631b491524595958960964005900000e05a2
      3792	      368.42	 N_A011	1ce80500
      3793	      368.66	 N_A00D	747c1f8012f5595158a69b64005900000d05a1
      3794	      368.66	 N_A011	1cbb0500
      3795	      368.91	 N_A00D	7495220e10d6596a58a0ab64005900000c05a1
      3796	      368.95	 N_A011	1d020500
      3797	      369.20	 N_A00D	74ae20d20f565948589bcc64005900000d05a1
      3798	      369.20	 N_A011	1ccb0500
      3799	      369.44	 N_A00D	74c720ea0f32596a58a02f64005900001005a1
      3800	      369.44	 N_A011	1cba0500
      3801	      369.68	 N_A00D	74e01c660f2c5973589ae864005900001305a1
      3802	      369.68	 N_A011	1c540500
      3803	      369.93	 N_A00D	74f91a470fcd595958a80e64005900001005a1
      3804	      369.93	 N_A011	1c6c0500
      3805	      370.17	 N_A00D	75121da10f87596258a60b64005900000c05a1
      3806	      370.17	 N_A011	1c350500
      3807	      370.42	 N_A00D	752b20c80ed8596a58a96364005900000b05a0
      3808	      370.42	 N_A011	1c1c0500
      3809	      370.66	 N_A00D	754420b20e4c5973589a6b64005900000e05a0
      3810	      370.71	 N_A011	1c110500
      3811	      370.95	 N_A00D	755d1fd40da65973589d4264005900000d05a0
      3812	      370.95	 N_A011	1c220500
      3813	      371.20	 N_A00D	7576206c0cf459735897d064005900000b05a0
      3814	      371.20	 N_A011	1c150500
      3815	      371.44	 N_A00D	758f21890c405951589bff64005900000b059f
      3816	      371.44	 N_A011	1c210500
      3817	      371.68	 N_A00D	75a822040bdd59735898e364005900000e059f
      3818	      371.68	 N_A011	1c080500
      3819	      371.93	 N_A00D	75c120110c8f59515899aa640059000009059f
      3820	      371.93	 N_A011	1c260500
      3821	      372.17	 N_A00D	75da1f7c0c795973589bee640059000014059f
      3822	      372.17	 N_A011	1c210500
      3823	      372.41	 N_A00D	75f31b850dcd596a589f02640059000010059f
      3824	      372.42	 N_A011	1c540500
      3825	      372.66	 N_A00D	760c1cd50d9c596258a506640059000009059f
      3826	      372.71	 N_A011	1c280500
      3827	      372.95	 N_A00D	7625226c0cbd597b58a26d64005900000d059e
      3828	      372.95	 N_A011	1c570500
      3829	      373.19	 N_A00D	763e20400cd2597b58a62364005900000f059e
      3830	      373.20	 N_A011	1c340500
      3831	      373.44	 N_A00D	76571e4b0d2a5959589cf664005900000b059e
      3832	      373.44	 N_A011	1c190500
      3833	      373.68	 N_A00D	767021ab0ca0596a58a4c464005900000c059e
      3834	      373.68	 N_A011	1c0e0500
      3835	      373.93	 N_A00D	768923240a7c595158a45a640059000005059e
      3836	      373.93	 N_A011	1c070500
      3837	      374.17	 N_A00D	76a224270a09592f58a03864005900000b059e
      3838	      374.17	 N_A011	1bbc0500
      3839	      374.41	 N_A00D	76bb21e509c9594058979a64005900000c059d
      3840	      374.41	 N_A011	1bb70500
      3841	      374.66	 N_A00D	76d4214c09c55948587e1a64005900000d059d
      3842	      374.71	 N_A011	1bb50500
      3843	      374.95	 N_A00D	76ed2185099b594058757964005900000c059d
      3844	      374.95	 N_A011	1bb60500
      3845	      375.19	 N_A00D	77061dbc0a87596a58833464005900000f059d
      3846	      375.19	 N_A011	1be90500
      3847	      375.44	 N_A00D	771f1df20ba3595158849a640059000000059d
      3848	      375.44	 N_A011	1bff0500
      3849	      375.68	 N_A00D	773822580a09596258824964005900000e059d
      3850	      375.68	 N_A011	1bfe0500
      3851	      375.92	 N_A00D	77511f5e0af559405884b3640059000008059d
      3852	      375.93	 N_A011	1c4a0500
      3853	      376.17	 N_A00D	776a1f6e0b595962588820640059000007059d
      3854	      376.17	 N_A011	1c370500
      3855	      376.41	 N_A00D	778324cd0986592f587ac964005900000a059c
      3856	      376.41	 N_A011	1c2a0500
      3857	      376.66	 N_A00D	779c220b090f59625884f064005900000e059d
      3858	      376.70	 N_A011	1c190500
      3859	      376.95	 N_A00D	77b51f82099a5940588958640059000000059d
      3860	      376.95	 N_A011	1c6c0500
      3861	      377.19	 N_A00D	77ce245407b55973587e40640059000008059d
      3862	      377.19	 N_A011	1c550500
      3863	      377.44	 N_A00D	77e723c707d45962585efa640059000005059d
      3864	      377.44	 N_A011	1c2a0500
      3865	      377.68	 N_A00D	7800223f07e25948587751640059000008059d
      3866	      377.68	 N_A011	1c170500
      3867	      377.92	 N_A00D	7819224806e7596a5887c5640059000007059d
      3868	      377.92	 N_A011	1bfb0500
      3869	      378.17	 N_A00D	783222a90759594858686764005900000f059d
      3870	      378.17	 N_A011	1bee0500
      3871	      378.41	 N_A00D	784b1e8c08f259515872cb64005900000a059d
      3872	      378.46	 N_A011	1c430500
      3873	      378.70	 N_A00D	78641e6309ea59625877ec64005900000e059d
      3874	      378.70	 N_A011	1c2e0500
      3875	      378.95	 N_A00D	787d218909a7593858719364005900000b059d
      3876	      378.95	 N_A011	1c1a0500
      3877	      379.19	 N_A00D	78961efa0a3359485868dd640059000000059d
      3878	      379.19	 N_A011	1c420500
      3879	      379.43	 N_A00D	78af238808665938585c50640059000004059d
      3880	      379.44	 N_A011	1c330500
      3881	      379.68	 N_A00D	78c8258b082659385861f964005900000e059e
      3882	      379.68	 N_A011	1c200500
      3883	      379.92	 N_A00D	78e120ef08c55962585100640059000009059e
      3884	      379.92	 N_A011	1c290500
      3885	      380.17	 N_A00D	78fa215308ed592f58508364005900000e059d
      3886	      380.17	 N_A011	1c140500
      3887	      380.41	 N_A00D	79132180094c596258593964005900000a059e
      3888	      380.46	 N_A011	1c180500
      3889	      380.70	 N_A00D	792c215e098459595858a764005900000e059e
      3890	      380.70	 N_A011	1c1e0500
      3891	      380.95	 N_A00D	794520d809885927585c2f640059000008059e
      3892	      380.95	 N_A011	1c130500
      3893	      381.19	 N_A00D	795e226009ba5948584850640059000000059e
      3894	      381.19	 N_A011	1bfe0500
      3895	      381.43	 N_A00D	797727cc07bb5938583fd0640059000008059e
      3896	      381.43	 N_A011	1bef0500
      3897	      381.68	 N_A00D	7990255d07715948584875640059000000059f
      3898	      381.68	 N_A011	1be00500
      3899	      381.92	 N_A00D	79a9268606875927583aa964005900000a059f
      3900	      381.92	 N_A011	1bce0500
      3901	      382.17	 N_A00D	79c2234706b95951584c0e64005900000f059f
      3902	      382.21	 N_A011	1bc50500
      3903	      382.41	 N_A00D	79db211007bf59385841f5640059000000059f
      3904	      382.46	 N_A011	1bad0500
      3905	      382.70	 N_A00D	79f42613068c5948583bfd64005900000c059f
      3906	      382.70	 N_A011	1ba70500
      3907	      382.94	 N_A00D	7a0d231207f9592758358464005900000e05a0
      3908	      382.95	 N_A011	1bad0500
      3909	      383.19	 N_A00D	7a261cb90a435940582b4564005900001205a0
      3910	      383.19	 N_A011	1b670500
      3911	      383.43	 N_A00D	7a3f1a900b70592f5824e164005900000905a0
      3912	      383.43	 N_A011	1b6e0500
      3913	      383.68	 N_A00D	7a5822370b525938581dbc64005900000005a1
      3914	      383.68	 N_A011	1b630500
      3915	      383.92	 N_A00D	7a712b8508fb591e58266064005900000005a1
      3916	      383.92	 N_A011	1b620500
      3917	      384.16	 N_A00D	7a8a288006ff5916582eeb64005900000b05a1
      3918	      384.46	 N_A00D	7aa323f5075a591658239264005900000605a1
      3919	      384.46	 N_A011	1bd60500
      3920	      384.70	 N_A00D	7abc2631075459275815c464005900000a05a1
      3921	      384.70	 N_A011	1bca0500
      3922	      384.94	 N_A00D	7ad5232307d0591658173e64005900000e05a2
      3923	      384.94	 N_A011	1bb80500
      3924	      385.19	 N_A00D	7aee1e1d09e859275808ea64005900001005a2
      3925	      385.19	 N_A011	1b7b0500
      3926	      385.43	 N_A00D	7b071de40b6758f458175a64005900001605a2
      3927	      385.43	 N_A011	1b660500
      3928	      385.67	 N_A00D	7b2019d70d8d590d5814f964005900000e05a3
      3929	      385.68	 N_A011	1b7e0500
      3930	      385.92	 N_A00D	7b391ecc0d5f590d58063864005900000805a3
      3931	      385.92	 N_A011	1b620500
      3932	      386.16	 N_A00D	7b5225650bce591e57f45064005900000d05a3
      3933	      386.21	 N_A011	1b7b0500
      3934	      386.46	 N_A00D	7b6b24380c50590557fe5664005900000005a4
      3935	      386.46	 N_A011	1b8d0500
      3936	      386.70	 N_A00D	7b8426e90ac1590d5801b164005900000005a4
      3937	      386.70	 N_A011	1b830500
      3938	      386.94	 N_A00D	7b9d2d4f087358db58002464005900000005a4
      3939	      386.94	 N_A011	1b7d0500
      3940	      387.19	 N_A00D	7bb62b61069458fd57e12564005900000005a5
      3941	      387.19	 N_A011	1b770500
      3942	      387.43	 N_A00D	7bcf29e8051e58d257fdba64005900000805a5
      3943	      387.43	 N_A011	1b740500
      3944	      387.67	 N_A00D	7be8272e05cc590d57f18764005900000e05a5
      3945	      387.68	 N_A011	1b570500
      3946	      387.92	 N_A00D	7c0122790847590557ef7064005900001305a5
      3947	      387.92	 N_A011	1b6d0500
      3948	      388.16	 N_A00D	7c1a1e530a78591657f5b664005900000d05a6
      3949	      388.21	 N_A011	1b8b0500
      3950	      388.45	 N_A00D	7c331d9f0c3158d257e10a64005900001305a6
      3951	      388.45	 N_A011	1b7a0500
      3952	      388.70	 N_A00D	7c4c1d720db258db57efbc64005900000c05a6
      3953	      388.70	 N_A011	1bba0500
      3954	      388.94	 N_A00D	7c65227b0c7458ec57f30864005900000005a7
      3955	      388.94	 N_A011	1b930500
      3956	      389.19	 N_A00D	7c7e2a230bae58e357eaf364005900000405a7
      3957	      389.19	 N_A011	1b530500
      3958	      389.43	 N_A00D	7c97297a094d58ec57e9ce64005900000905a7
      3959	      389.43	 N_A011	1b510500
      3960	      389.67	 N_A00D	7cb0267f090358fd57ed0c64005900000005a7
      3961	      389.67	 N_A011	1b740500
      3962	      389.92	 N_A00D	7cc92981076758d257f5ca64005900000005a8
      3963	      390.16	 N_A00D	7ce22c6605c958db57e29264005900000005a8
      3964	      390.21	 N_A011	1b6e0500
      3965	      390.45	 N_A00D	7cfb298704f558ca57d89e64005900000a05a8
      3966	      390.45	 N_A011	1b6a0500
      3967	      390.70	 N_A00D	7d142691065f58ca57d4b464005900000c05a8
      3968	      390.70	 N_A011	1b6d0500
      3969	      390.94	 N_A00D	7d2d220707f358c257d2ec64005900000f05a9
      3970	      390.94	 N_A011	1b5b0500
      3971	      391.18	 N_A00D	7d46211c09e558db57c42164005900001005a9
      3972	      391.18	 N_A011	1b080500
      3973	      391.43	 N_A00D	7d5f1e620be158ca57c96064005900000e05a9
      3974	      391.43	 N_A011	1b4a0500
      3975	      391.67	 N_A00D	7d781e830c7858ca57c91864005900001105a9
      3976	      391.67	 N_A011	1b690500
      3977	      391.92	 N_A00D	7d911fec0dd258ca57d35a64005900001005aa
      3978	      391.92	 N_A011	1b8e0500
      3979	      392.16	 N_A00D	7daa237d0d5d58a057d7db64005900000705aa
      3980	      392.21	 N_A011	1b9a0500
      3981	      392.45	 N_A00D	7dc328060b8758ca57d25064005900000605aa
      3982	      392.45	 N_A011	1b8f0500
      3983	      392.70	 N_A00D	7ddc26ca0a3c58ca57cd6964005900000005aa
      3984	      392.70	 N_A011	1ba40500
      3985	      392.94	 N_A00D	7df52bcd080d589857d1e664005900000005ab
      3986	      392.94	 N_A011	1b990500
      3987	      393.18	 N_A00D	7e0e30d80645588f57d06f64005900000005ab
      3988	      393.18	 N_A011	1b8f0500
      3989	      393.43	 N_A00D	7e272e8f04e158a057c47e64005900000005ab
      3990	      393.43	 N_A011	1b840500
      3991	      393.67	 N_A00D	7e402a5604c258ca57c1b464005900000005ab
      3992	      393.67	 N_A011	1b7d0500
      3993	      393.91	 N_A00D	7e592707054658a857cef864005900000505ac
      3994	      393.96	 N_A011	1b700500
      3995	      394.21	 N_A00D	7e72274705b758a857d49f64005900000d05ac
      3996	      394.21	 N_A011	1b7a0500
      3997	      394.45	 N_A00D	7e8b24eb074958a057c25d64005900001205ac
      3998	      394.45	 N_A011	1b5c0500
      3999	      394.69	 N_A00D	7ea41f0309b858b157da6564005900001005ac
      4000	      394.69	 N_A011	1b690500
      4001	      394.94	 N_A00D	7ebd1e470b3258b957d85c64005900001505ac
      4002	      394.94	 N_A011	1b4e0500
      4003	      395.18	 N_A00D	7ed61d120d01588f57cc5c64005900001405ac
      4004	      395.18	 N_A011	1b4b0500
      4005	      395.43	 N_A00D	7eef1e040e1d58b957d59864005900000e05ac
      4006	      395.43	 N_A011	1b5d0500
      4007	      395.67	 N_A00D	7f0822db0ddc58a857d68a64005900000305ad
      4008	      395.67	 N_A011	1b4c0500
      4009	      395.91	 N_A00D	7f21281f0b2d588757cdc664005900000b05ad
      4010	      395.96	 N_A011	1b470500
      4011	      396.21	 N_A00D	7f3a27e70a9d589857d26964005900000005ad
      4012	      396.21	 N_A011	1aed0500
      4013	      396.45	 N_A00D	7f532a54086d58a057d91e64005900000005ad
      4014	      396.45	 N_A011	1af30500
      4015	      396.69	 N_A00D	7f6c30ca069158a857d83f64005900000005ad
      4016	      396.69	 N_A011	1af80500
      4017	      396.94	 N_A00D	7f853038051c588f57d08564005900000005ad
      4018	      396.94	 N_A011	1afc0500
      4019	      397.18	 N_A00D	7f9e2ca203f9587e57dc5b64005900000805ae
      4020	      397.18	 N_A011	1afe0500
      4021	      397.42	 N_A00D	7fb727dc04f4588f57ce3364005900000f05ad
      4022	      397.42	 N_A011	1af30500
      4023	      397.67	 N_A00D	7fd022e80770588757d5b364005900000f05ae
      4024	      397.67	 N_A011	1aa10500
      4025	      397.96	 N_A00D	7fe921c2088958a057f01064005900001105ae
      4026	      397.96	 N_A011	1ab20500
      4027	      398.20	 N_A00D	800220110a9f589857f52e64005900001205ae
      4028	      398.20	 N_A011	1ab90500
      4029	      398.45	 N_A00D	801b1fd00c1c587657e71e64005900000905ae
      4030	      398.45	 N_A011	1b230500
      4031	      398.69	 N_A00D	8034216b0c68588f57deb664005900001205ae
      4032	      398.69	 N_A011	1b1d0500
      4033	      398.94	 N_A00D	804d221d0d00588f57e77964005900001005ae
      4034	      398.94	 N_A011	1b2a0500
      4035	      399.18	 N_A00D	806622b00d45588757e34664005900000d05ae
      4036	      399.18	 N_A011	1b480500
      4037	      399.42	 N_A00D	807f269f0c66588f57e7bb64005900000005ae
      4038	      399.42	 N_A011	1b440500
      4039	      399.67	 N_A00D	80982d310a58587e57fe1d64005900000005af
      4040	      399.72	 N_A011	1b470500
      4041	      399.91	 N_A00D	80b12d560819586e57f4bd64005900000005ae
      4042	      399.96	 N_A011	1b3f0500
      4043	      400.20	 N_A00D	80ca29b1064d589857f35764005900000005af
      4044	      400.20	 N_A011	1b3b0500
      4045	      400.45	 N_A00D	80e32b5104e7587657ee5c64005900000005af
      4046	      400.45	 N_A011	1b360500
      4047	      400.69	 N_A00D	80fc2c9e03d0588757f15464005900000005af
      4048	      400.69	 N_A011	1b310500
      4049	      400.93	 N_A00D	81152d8f02f7587e57f1f364005900000405af
      4050	      400.98	 N_A011	1b2d0500
      4051	      401.18	 N_A00D	812e28ea02f5588758032a64005900000d05af
      4052	      401.18	 N_A011	1b2a0500
      4053	      401.42	 N_A00D	814723ce0556589857ef8364005900001305af
      4054	      401.42	 N_A011	1b0e0500
      4055	      401.67	 N_A00D	816021b80829589857f9df64005900000f05af
      4056	      401.71	 N_A011	1b1b0500
      4057	      401.96	 N_A00D	817921e909085876580d4064005900001405af
      4058	      401.96	 N_A011	1b0b0500
      4059	      402.20	 N_A00D	81921e780b9058a057f83a64005900001405b0
      4060	      402.20	 N_A011	1b370500
      4061	      402.45	 N_A00D	81ab1d840d04587657f38464005900001105b0
      4062	      402.45	 N_A011	1b4c0500
      4063	      402.69	 N_A00D	81c422640d00588757f7e164005900001105b0
      4064	      402.69	 N_A011	1b3b0500
      4065	      402.93	 N_A00D	81dd22870dc3586e58046c64005900001205b0
      4066	      402.93	 N_A011	1b420500
      4067	      403.18	 N_A00D	81f622160d53588f58046e64005900000c05b0
      4068	      403.18	 N_A011	1afe0500
      4069	      403.42	 N_A00D	820f26bc0c7e587e57fb5d64005900000005b0
      4070	      403.42	 N_A011	1b1f0500
      4071	      403.67	 N_A00D	82282aed09e3587e57ff4064005900000205b0
      4072	      403.71	 N_A011	1b1c0500
      4073	      403.96	 N_A00D	8241298408cc587e58156164005900000005b0
      4074	      403.96	 N_A011	1b190500
      4075	      404.20	 N_A00D	825a297107d858a05808c564005900000005b0
      4076	      404.20	 N_A011	1b100500
      4077	      404.44	 N_A00D	82732d5c062c5898580cd264005900000005b0
      4078	      404.44	 N_A011	1b0e0500
      4079	      404.69	 N_A00D	828c32f804cf587e5815b264005900000005b1
      4080	      404.69	 N_A011	1b0c0500
      4081	      404.93	 N_A00D	82a530ee03bd588758119364005900000005b1
      4082	      404.93	 N_A011	1b0a0500
      4083	      405.18	 N_A00D	82be29e3038f586e580da164005900000b05b1
      4084	      405.18	 N_A011	1b090500
      4085	      405.42	 N_A00D	82d7258705a7587e581c4664005900001005b1
      4086	      405.42	 N_A011	1b030500
      4087	      405.66	 N_A00D	82f0242006f1589858110264005900000c05b1
      4088	      405.71	 N_A011	1b300500
      4089	      405.96	 N_A00D	8309231a08e05887580d7164005900000f05b1
      4090	      405.96	 N_A011	1af80500
      4091	      406.20	 N_A00D	83221f4d0abe58a8581d0464005900001105b1
